CustomerID,Recency,Frequency,Monetary,ProductDiversity,AvgOrderValue,PurchaseSpan,Tenure,Cluster,SegmentName
12917.0,36,5,3765.2,44,753.04,330,366,0,High-Value Loyalists
12920.0,207,3,323.86,32,107.95333333333333,153,361,1,Growth Potential
12921.0,2,39,19333.95,200,495.7423076923077,371,374,3,One-Time Seasonal
12923.0,26,2,612.9,28,306.45,184,211,2,Price-Sensitive Regulars
12924.0,29,8,1535.7,37,191.9625,337,366,2,Price-Sensitive Regulars
12925.0,228,1,35.28,5,35.28,0,228,1,Growth Potential
12926.0,47,4,1548.08,201,387.02,314,361,0,High-Value Loyalists
12927.0,30,1,197.31,11,197.31,0,30,1,Growth Potential
12928.0,14,7,2242.19,62,320.3128571428571,171,185,0,High-Value Loyalists
12931.0,16,42,50291.38,21,1197.4138095238095,357,374,0,High-Value Loyalists
12932.0,175,8,1698.56,69,212.32,128,303,0,High-Value Loyalists
12933.0,16,5,1079.5,152,215.9,349,365,0,High-Value Loyalists
12934.0,372,1,181.65,2,181.65,0,372,1,Growth Potential
12935.0,11,8,2083.16,61,260.395,231,243,0,High-Value Loyalists
12937.0,99,5,1593.34,71,318.668,273,372,4,At-Risk / Dormant
12939.0,15,12,13683.0,12,1140.25,317,332,0,High-Value Loyalists
12941.0,360,1,377.49,27,377.49,0,360,4,At-Risk / Dormant
12942.0,1,1,258.75,16,258.75,0,1,2,Price-Sensitive Regulars
12943.0,194,2,496.5,22,248.25,47,241,4,At-Risk / Dormant
12945.0,292,1,437.16,28,437.16,0,292,4,At-Risk / Dormant
12946.0,72,1,324.45,20,324.45,0,72,4,At-Risk / Dormant
12947.0,9,1,304.04,17,304.04,0,9,2,Price-Sensitive Regulars
12948.0,366,2,252.48000000000002,7,126.24000000000001,6,373,1,Growth Potential
12949.0,18,14,11359.48,262,811.3914285714285,353,372,3,One-Time Seasonal
12951.0,22,9,2149.65,83,238.85000000000002,311,334,0,High-Value Loyalists
12953.0,158,1,498.96000000000004,31,498.96000000000004,0,158,4,At-Risk / Dormant
12954.0,274,1,162.45,10,162.45,0,274,1,Growth Potential
12956.0,320,3,413.82,23,137.94,39,360,1,Growth Potential
12957.0,177,5,4689.43,221,937.8860000000001,186,364,0,High-Value Loyalists
12958.0,36,2,539.49,45,269.745,182,219,2,Price-Sensitive Regulars
12959.0,120,1,150.95,8,150.95,0,120,1,Growth Potential
12960.0,49,4,1322.07,49,330.5175,247,297,2,Price-Sensitive Regulars
12961.0,15,1,211.99,37,211.99,0,15,2,Price-Sensitive Regulars
12963.0,1,5,1744.96,74,348.992,153,155,0,High-Value Loyalists
12964.0,73,1,132.24,26,132.24,0,73,1,Growth Potential
12967.0,7,2,2646.02,47,1323.01,11,19,0,High-Value Loyalists
12969.0,238,1,122.45,5,122.45,0,238,1,Growth Potential
12970.0,16,6,1071.67,173,178.61166666666668,354,371,0,High-Value Loyalists
12971.0,2,33,4782.88,46,144.93575757575758,357,360,0,High-Value Loyalists
12972.0,49,4,1161.2,69,290.3,247,297,2,Price-Sensitive Regulars
12973.0,49,1,385.55,6,385.55,0,49,4,At-Risk / Dormant
12974.0,201,1,264.15,24,264.15,0,201,1,Growth Potential
12975.0,72,6,2100.09,92,350.01500000000004,296,369,0,High-Value Loyalists
12976.0,14,7,2417.7799999999997,94,345.3971428571428,286,301,0,High-Value Loyalists
12977.0,137,3,478.39,45,159.46333333333334,9,147,1,Growth Potential
12978.0,21,5,2502.82,126,500.564,344,365,0,High-Value Loyalists
12979.0,365,1,517.7,56,517.7,0,365,4,At-Risk / Dormant
12980.0,22,12,8870.880000000001,7,739.2400000000001,351,373,0,High-Value Loyalists
12982.0,30,7,2354.27,117,336.32428571428574,211,242,0,High-Value Loyalists
12983.0,234,1,490.08000000000004,30,490.08000000000004,0,234,4,At-Risk / Dormant
12986.0,64,10,2729.84,61,272.98400000000004,259,323,0,High-Value Loyalists
12987.0,56,3,753.51,35,251.17,268,324,2,Price-Sensitive Regulars
12989.0,60,18,6627.64,11,368.20222222222225,304,365,0,High-Value Loyalists
12990.0,53,4,546.0,6,136.5,201,255,2,Price-Sensitive Regulars
12991.0,25,1,261.06,14,261.06,0,25,2,Price-Sensitive Regulars
12992.0,361,1,93.35000000000001,6,93.35000000000001,0,361,1,Growth Potential
12993.0,81,4,844.87,44,211.2175,214,295,2,Price-Sensitive Regulars
12996.0,11,1,355.5,22,355.5,0,11,2,Price-Sensitive Regulars
12997.0,30,4,884.02,32,221.005,218,248,2,Price-Sensitive Regulars
12998.0,128,3,920.08,58,306.6933333333333,160,289,4,At-Risk / Dormant
13000.0,361,1,497.65000000000003,31,497.65000000000003,0,361,4,At-Risk / Dormant
13001.0,40,20,14353.28,261,717.664,331,372,3,One-Time Seasonal
13002.0,52,2,293.18,14,146.59,18,70,1,Growth Potential
13004.0,22,18,5994.94,230,333.0522222222222,338,360,0,High-Value Loyalists
13005.0,67,2,485.98,27,242.99,25,93,4,At-Risk / Dormant
13007.0,215,1,175.25,11,175.25,0,215,1,Growth Potential
13008.0,33,2,382.66,20,191.33,325,359,2,Price-Sensitive Regulars
13009.0,308,1,234.0,4,234.0,0,308,1,Growth Potential
13010.0,10,2,330.12,10,165.06,274,284,2,Price-Sensitive Regulars
13011.0,8,1,50.550000000000004,3,50.550000000000004,0,8,1,Growth Potential
13012.0,65,3,1310.99,54,436.99666666666667,162,228,4,At-Risk / Dormant
13013.0,7,18,7814.83,224,434.15722222222223,354,361,0,High-Value Loyalists
13014.0,68,1,1914.8,115,1914.8,0,68,4,At-Risk / Dormant
13015.0,74,6,3240.14,156,540.0233333333333,164,239,0,High-Value Loyalists
13018.0,49,7,2485.46,117,355.0657142857143,235,284,0,High-Value Loyalists
13019.0,15,6,1229.95,46,204.99166666666667,353,369,2,Price-Sensitive Regulars
13020.0,198,2,618.96,38,309.48,97,295,4,At-Risk / Dormant
13021.0,10,8,2270.86,87,283.8575,360,370,0,High-Value Loyalists
13022.0,65,1,50.3,4,50.3,0,65,1,Growth Potential
13023.0,164,1,651.13,35,651.13,0,164,4,At-Risk / Dormant
13024.0,106,2,555.87,26,277.935,111,218,4,At-Risk / Dormant
13025.0,367,1,323.39,13,323.39,0,367,4,At-Risk / Dormant
13026.0,124,4,757.72,24,189.43,237,362,4,At-Risk / Dormant
13027.0,21,13,10423.2,7,801.7846153846154,303,324,0,High-Value Loyalists
13029.0,10,2,679.8,6,339.9,148,159,2,Price-Sensitive Regulars
13030.0,4,1,427.74,50,427.74,0,4,2,Price-Sensitive Regulars
13031.0,43,5,3419.27,275,683.854,147,190,0,High-Value Loyalists
13032.0,28,7,1833.37,110,261.90999999999997,67,96,0,High-Value Loyalists
13033.0,65,1,30.0,2,30.0,0,65,1,Growth Potential
13034.0,5,2,279.91,16,139.955,31,37,2,Price-Sensitive Regulars
13035.0,67,1,442.32,15,442.32,0,67,4,At-Risk / Dormant
13036.0,320,1,307.1,6,307.1,0,320,4,At-Risk / Dormant
13037.0,35,9,3033.88,155,337.09777777777776,336,372,0,High-Value Loyalists
13039.0,220,4,1010.73,37,252.6825,138,358,4,At-Risk / Dormant
13041.0,86,4,799.13,23,199.7825,139,225,2,Price-Sensitive Regulars
13042.0,234,3,1556.54,164,518.8466666666667,133,368,4,At-Risk / Dormant
13044.0,128,10,4293.43,327,429.343,208,336,3,One-Time Seasonal
13045.0,37,2,503.64,25,251.82,84,122,2,Price-Sensitive Regulars
13046.0,92,1,319.94,21,319.94,0,92,4,At-Risk / Dormant
13047.0,9,17,5557.62,119,326.9188235294118,349,359,0,High-Value Loyalists
13048.0,72,5,2248.3,85,449.66,245,317,0,High-Value Loyalists
13049.0,25,2,751.5600000000001,10,375.78000000000003,11,37,2,Price-Sensitive Regulars
13050.0,2,18,6402.19,407,355.6772222222222,357,360,3,One-Time Seasonal
13051.0,214,2,155.8,4,77.9,40,255,1,Growth Potential
13052.0,56,6,2819.53,149,469.9216666666667,234,290,0,High-Value Loyalists
13053.0,257,1,127.65,17,127.65,0,257,1,Growth Potential
13055.0,65,1,1106.7,78,1106.7,0,65,4,At-Risk / Dormant
13056.0,187,1,209.48,18,209.48,0,187,1,Growth Potential
13057.0,166,3,722.09,34,240.6966666666667,101,267,4,At-Risk / Dormant
13059.0,49,9,2119.77,152,235.53,205,254,0,High-Value Loyalists
13063.0,116,1,188.4,12,188.4,0,116,1,Growth Potential
13064.0,186,2,561.25,19,280.625,41,227,4,At-Risk / Dormant
13065.0,9,5,1055.05,49,211.01,174,183,2,Price-Sensitive Regulars
13067.0,45,2,393.05,13,196.525,36,82,2,Price-Sensitive Regulars
13069.0,5,16,5247.01,421,327.938125,173,179,3,One-Time Seasonal
13070.0,95,3,522.9,11,174.29999999999998,272,368,2,Price-Sensitive Regulars
13071.0,248,1,129.22,12,129.22,0,248,1,Growth Potential
13073.0,47,2,418.08,25,209.04,26,73,2,Price-Sensitive Regulars
13074.0,147,4,1378.74,26,344.685,212,359,4,At-Risk / Dormant
13076.0,93,1,135.4,9,135.4,0,93,1,Growth Potential
13077.0,2,8,2335.4,144,291.925,362,364,0,High-Value Loyalists
13078.0,2,32,16904.510000000002,108,528.2659375000001,372,374,0,High-Value Loyalists
13079.0,53,1,199.08,11,199.08,0,53,1,Growth Potential
13080.0,37,3,222.65,11,74.21666666666667,208,245,1,Growth Potential
13081.0,7,19,30867.77,506,1624.6194736842106,360,367,3,One-Time Seasonal
13082.0,60,12,3722.12,48,310.1766666666667,292,353,0,High-Value Loyalists
13083.0,61,1,91.67999999999999,4,91.67999999999999,0,61,1,Growth Potential
13084.0,127,1,122.39999999999999,2,122.39999999999999,0,127,1,Growth Potential
13085.0,315,6,2017.2,33,336.2,59,374,4,At-Risk / Dormant
13086.0,18,1,439.33000000000004,47,439.33000000000004,0,18,2,Price-Sensitive Regulars
13087.0,362,1,313.64,15,313.64,0,362,4,At-Risk / Dormant
13088.0,53,1,236.11,19,236.11,0,53,1,Growth Potential
13089.0,4,109,57912.03,474,531.3030275229357,368,373,3,One-Time Seasonal
13090.0,1,12,5177.27,91,431.4391666666667,128,130,0,High-Value Loyalists
13091.0,365,1,762.98,23,762.98,0,365,4,At-Risk / Dormant
13092.0,50,7,1662.45,43,237.49285714285716,253,303,0,High-Value Loyalists
13093.0,9,48,47111.18,172,981.4829166666667,362,371,3,One-Time Seasonal
13094.0,4,2,505.8,5,252.9,20,25,2,Price-Sensitive Regulars
13096.0,30,1,419.70000000000005,1,419.70000000000005,0,30,4,At-Risk / Dormant
13097.0,24,17,7070.06,277,415.8858823529412,349,374,3,One-Time Seasonal
13101.0,134,3,594.21,41,198.07000000000002,182,317,4,At-Risk / Dormant
13102.0,1,14,5272.83,114,376.6307142857143,217,218,0,High-Value Loyalists
13103.0,73,2,465.70000000000005,21,232.85000000000002,139,213,4,At-Risk / Dormant
13104.0,51,3,610.62,5,203.54,237,289,2,Price-Sensitive Regulars
13105.0,72,1,72.0,1,72.0,0,72,1,Growth Potential
13106.0,49,1,526.96,15,526.96,0,49,4,At-Risk / Dormant
13107.0,49,5,3721.45,102,744.29,259,309,0,High-Value Loyalists
13108.0,8,2,748.46,27,374.23,62,71,2,Price-Sensitive Regulars
13109.0,187,1,347.49,23,347.49,0,187,4,At-Risk / Dormant
13110.0,73,5,1468.8000000000002,77,293.76000000000005,301,374,4,At-Risk / Dormant
13111.0,354,1,321.88000000000005,12,321.88000000000005,0,354,4,At-Risk / Dormant
13112.0,177,1,20.6,2,20.6,0,177,1,Growth Potential
13113.0,2,14,6379.7699999999995,107,455.6978571428571,254,257,0,High-Value Loyalists
13114.0,366,1,234.38,16,234.38,0,366,1,Growth Potential
13115.0,15,6,3199.92,136,533.32,220,235,0,High-Value Loyalists
13117.0,1,12,1658.8999999999999,90,138.24166666666665,258,259,0,High-Value Loyalists
13118.0,12,4,1217.6,57,304.4,62,75,2,Price-Sensitive Regulars
13119.0,304,1,134.9,11,134.9,0,304,1,Growth Potential
13123.0,108,2,506.75,36,253.375,56,165,4,At-Risk / Dormant
13124.0,21,1,916.12,56,916.12,0,21,4,At-Risk / Dormant
13125.0,159,1,158.57,20,158.57,0,159,1,Growth Potential
13126.0,2,7,1898.6100000000001,79,271.23,280,283,0,High-Value Loyalists
13128.0,267,1,263.5,1,263.5,0,267,1,Growth Potential
13129.0,88,2,233.25,10,116.625,77,165,1,Growth Potential
13131.0,54,4,2240.47,94,560.1175,250,304,0,High-Value Loyalists
13133.0,95,1,90.65,5,90.65,0,95,1,Growth Potential
13134.0,38,2,681.65,21,340.825,14,52,2,Price-Sensitive Regulars
13135.0,127,1,275.45,17,275.45,0,127,4,At-Risk / Dormant
13136.0,11,8,3666.9500000000003,140,458.36875000000003,355,367,0,High-Value Loyalists
13137.0,22,8,4062.29,406,507.78625,115,138,3,One-Time Seasonal
13138.0,8,2,504.85,29,252.425,24,32,2,Price-Sensitive Regulars
13139.0,73,1,3138.04,95,3138.04,0,73,4,At-Risk / Dormant
13140.0,2,3,791.96,68,263.9866666666667,124,127,2,Price-Sensitive Regulars
13141.0,21,12,5279.83,231,439.98583333333335,344,366,0,High-Value Loyalists
13143.0,220,1,405.1,23,405.1,0,220,4,At-Risk / Dormant
13144.0,67,1,24.4,3,24.4,0,67,1,Growth Potential
13145.0,8,4,805.0,2,201.25,227,235,2,Price-Sensitive Regulars
13148.0,25,14,4905.1900000000005,296,350.3707142857143,343,368,3,One-Time Seasonal
13150.0,120,3,449.96999999999997,7,149.98999999999998,146,266,1,Growth Potential
13151.0,261,2,1312.3700000000001,70,656.1850000000001,1,263,4,At-Risk / Dormant
13152.0,53,7,2146.38,114,306.6257142857143,277,330,0,High-Value Loyalists
13154.0,35,3,1624.84,78,541.6133333333333,336,371,4,At-Risk / Dormant
13155.0,4,3,778.42,68,259.4733333333333,123,127,2,Price-Sensitive Regulars
13156.0,21,3,1586.54,94,528.8466666666667,290,312,0,High-Value Loyalists
13157.0,45,5,3946.14,121,789.228,232,277,0,High-Value Loyalists
13158.0,24,1,307.12,21,307.12,0,24,2,Price-Sensitive Regulars
13161.0,136,1,366.13,25,366.13,0,136,4,At-Risk / Dormant
13162.0,16,12,7587.2,124,632.2666666666667,355,371,0,High-Value Loyalists
13163.0,246,1,17.65,2,17.65,0,246,1,Growth Potential
13164.0,205,2,372.2,7,186.1,98,303,1,Growth Potential
13165.0,49,1,429.68,7,429.68,0,49,4,At-Risk / Dormant
13166.0,50,1,466.98,27,466.98,0,50,4,At-Risk / Dormant
13167.0,26,1,333.82,16,333.82,0,26,2,Price-Sensitive Regulars
13168.0,178,1,556.12,45,556.12,0,178,4,At-Risk / Dormant
13169.0,198,1,127.2,5,127.2,0,198,1,Growth Potential
13172.0,36,1,69.6,1,69.6,0,36,1,Growth Potential
13173.0,3,10,2275.7,146,227.57,362,365,0,High-Value Loyalists
13174.0,5,9,6658.91,536,739.8788888888889,366,371,3,One-Time Seasonal
13175.0,218,2,831.45,40,415.725,153,371,4,At-Risk / Dormant
13177.0,66,1,229.75,13,229.75,0,66,1,Growth Potential
13178.0,33,10,8333.72,160,833.372,326,359,0,High-Value Loyalists
13179.0,254,1,572.3100000000001,34,572.3100000000001,0,254,4,At-Risk / Dormant
13180.0,243,1,86.10000000000001,4,86.10000000000001,0,243,1,Growth Potential
13181.0,17,1,359.69,19,359.69,0,17,2,Price-Sensitive Regulars
13183.0,30,6,3078.4,31,513.0666666666667,241,271,0,High-Value Loyalists
13187.0,260,3,111.99,13,37.33,0,260,1,Growth Potential
13190.0,180,3,570.66,16,190.22,188,368,4,At-Risk / Dormant
13191.0,294,1,159.21,57,159.21,0,294,1,Growth Potential
13192.0,171,4,1646.6399999999999,92,411.65999999999997,151,322,4,At-Risk / Dormant
13194.0,57,1,412.08,7,412.08,0,57,4,At-Risk / Dormant
13195.0,50,1,172.38,43,172.38,0,50,1,Growth Potential
13196.0,79,3,1271.06,74,423.68666666666667,174,253,4,At-Risk / Dormant
13197.0,245,1,373.01000000000005,19,373.01000000000005,0,245,4,At-Risk / Dormant
13198.0,23,2,1572.99,81,786.495,47,70,4,At-Risk / Dormant
13199.0,2,30,6615.77,26,220.5256666666667,368,370,0,High-Value Loyalists
13201.0,138,4,1240.6100000000001,65,310.15250000000003,140,278,4,At-Risk / Dormant
13202.0,30,7,1580.3,55,225.75714285714284,336,366,0,High-Value Loyalists
13203.0,22,6,1778.79,106,296.465,335,358,0,High-Value Loyalists
13204.0,367,1,966.6600000000001,57,966.6600000000001,0,367,4,At-Risk / Dormant
13205.0,79,1,2803.2,1,2803.2,0,79,4,At-Risk / Dormant
13206.0,36,13,8377.32,393,644.4092307692307,332,368,3,One-Time Seasonal
13207.0,87,2,285.6,4,142.8,160,248,1,Growth Potential
13208.0,85,3,764.6,92,254.86666666666667,287,372,4,At-Risk / Dormant
13209.0,150,5,2617.9,42,523.58,170,320,4,At-Risk / Dormant
13211.0,17,7,1531.9,75,218.84285714285716,351,369,0,High-Value Loyalists
13213.0,19,6,2330.94,109,388.49,184,204,0,High-Value Loyalists
13214.0,53,7,3264.23,207,466.31857142857143,228,282,0,High-Value Loyalists
13215.0,38,1,81.6,1,81.6,0,38,1,Growth Potential
13217.0,291,1,132.5,1,132.5,0,291,1,Growth Potential
13219.0,254,1,76.23,11,76.23,0,254,1,Growth Potential
13220.0,211,1,516.8,32,516.8,0,211,4,At-Risk / Dormant
13222.0,213,1,88.5,1,88.5,0,213,1,Growth Potential
13223.0,59,4,805.9200000000001,4,201.48000000000002,241,301,2,Price-Sensitive Regulars
13225.0,57,9,9796.23,50,1088.47,301,358,0,High-Value Loyalists
13226.0,29,1,204.25,12,204.25,0,29,2,Price-Sensitive Regulars
13230.0,1,17,3543.31,405,208.43,265,266,3,One-Time Seasonal
13233.0,56,2,571.34,33,285.67,273,330,4,At-Risk / Dormant
13234.0,308,2,356.95,56,178.475,59,368,1,Growth Potential
13237.0,23,1,643.0,24,643.0,0,23,4,At-Risk / Dormant
13238.0,66,2,305.9,11,152.95,159,226,1,Growth Potential
13239.0,73,4,1265.1299999999999,69,316.28249999999997,65,138,4,At-Risk / Dormant
13240.0,1,5,1069.42,132,213.88400000000001,286,288,0,High-Value Loyalists
13241.0,47,1,115.58,40,115.58,0,47,1,Growth Potential
13242.0,87,4,429.0,12,107.25,217,304,1,Growth Potential
13243.0,85,4,677.97,121,169.4925,182,267,2,Price-Sensitive Regulars
13245.0,68,1,558.72,29,558.72,0,68,4,At-Risk / Dormant
13246.0,29,5,1400.1299999999999,166,280.02599999999995,131,161,0,High-Value Loyalists
13249.0,37,6,897.52,2,149.58666666666667,283,320,2,Price-Sensitive Regulars
13250.0,96,2,256.04,17,128.02,41,138,1,Growth Potential
13251.0,38,1,252.68,25,252.68,0,38,2,Price-Sensitive Regulars
13252.0,30,2,399.3,19,199.65,231,261,2,Price-Sensitive Regulars
13253.0,66,2,1920.71,39,960.355,273,339,4,At-Risk / Dormant
13254.0,12,1,51.410000000000004,4,51.410000000000004,0,12,1,Growth Potential
13255.0,9,2,504.95,19,252.475,138,148,2,Price-Sensitive Regulars
13257.0,72,1,149.75,7,149.75,0,72,1,Growth Potential
13258.0,15,2,336.59999999999997,5,168.29999999999998,20,36,2,Price-Sensitive Regulars
13259.0,33,8,1137.31,180,142.16375,301,334,0,High-Value Loyalists
13262.0,25,2,373.16,38,186.58,211,236,2,Price-Sensitive Regulars
13263.0,29,4,1250.6200000000001,137,312.65500000000003,19,49,0,High-Value Loyalists
13264.0,78,1,722.5600000000001,38,722.5600000000001,0,78,4,At-Risk / Dormant
13266.0,49,7,2300.78,83,328.6828571428572,309,358,0,High-Value Loyalists
13267.0,2,18,5236.77,106,290.9316666666667,365,368,0,High-Value Loyalists
13269.0,5,14,3545.47,107,253.24785714285713,368,373,0,High-Value Loyalists
13270.0,2,1,590.0,1,590.0,0,2,2,Price-Sensitive Regulars
13274.0,45,1,360.85,19,360.85,0,45,4,At-Risk / Dormant
13275.0,19,2,241.66,48,120.83,248,268,2,Price-Sensitive Regulars
13276.0,33,3,1348.33,184,449.4433333333333,245,278,0,High-Value Loyalists
13277.0,16,3,264.9,7,88.3,159,175,2,Price-Sensitive Regulars
13278.0,35,3,882.62,47,294.20666666666665,210,246,2,Price-Sensitive Regulars
13280.0,15,4,1507.77,113,376.9425,265,280,0,High-Value Loyalists
13281.0,75,1,350.85,22,350.85,0,75,4,At-Risk / Dormant
13282.0,42,1,181.05,14,181.05,0,42,1,Growth Potential
13283.0,203,2,279.7,13,139.85,72,276,1,Growth Potential
13285.0,236,2,655.47,42,327.735,23,260,4,At-Risk / Dormant
13286.0,236,1,734.91,46,734.91,0,236,4,At-Risk / Dormant
13287.0,239,3,781.59,46,260.53000000000003,101,340,4,At-Risk / Dormant
13288.0,79,5,927.61,7,185.522,223,302,2,Price-Sensitive Regulars
13289.0,359,1,307.95,16,307.95,0,359,4,At-Risk / Dormant
13291.0,50,10,2959.73,134,295.973,252,302,0,High-Value Loyalists
13292.0,51,3,415.57,28,138.52333333333334,110,162,2,Price-Sensitive Regulars
13293.0,28,6,1192.94,51,198.82333333333335,276,304,2,Price-Sensitive Regulars
13294.0,282,1,815.79,48,815.79,0,282,4,At-Risk / Dormant
13295.0,12,3,900.77,49,300.25666666666666,200,212,2,Price-Sensitive Regulars
13296.0,59,5,705.11,46,141.022,153,213,2,Price-Sensitive Regulars
13297.0,21,3,2278.77,58,759.59,157,178,0,High-Value Loyalists
13299.0,59,2,1076.2,56,538.1,104,164,4,At-Risk / Dormant
13300.0,24,2,913.62,29,456.81,186,210,2,Price-Sensitive Regulars
13302.0,162,1,95.45,2,95.45,0,162,1,Growth Potential
13303.0,36,1,61.72,4,61.72,0,36,1,Growth Potential
13304.0,91,3,917.57,48,305.8566666666667,213,305,4,At-Risk / Dormant
13305.0,8,7,1753.85,110,250.54999999999998,266,275,0,High-Value Loyalists
13306.0,66,1,53.65,4,53.65,0,66,1,Growth Potential
13307.0,123,2,258.34,14,129.17,104,228,1,Growth Potential
13308.0,232,1,284.86,17,284.86,0,232,4,At-Risk / Dormant
13309.0,28,1,249.58,23,249.58,0,28,2,Price-Sensitive Regulars
13310.0,16,2,409.17,23,204.585,21,38,2,Price-Sensitive Regulars
13312.0,87,1,124.75,5,124.75,0,87,1,Growth Potential
13313.0,115,7,1890.0,78,270.0,257,373,0,High-Value Loyalists
13315.0,325,1,310.26,22,310.26,0,325,4,At-Risk / Dormant
13316.0,28,6,7213.84,69,1202.3066666666666,247,275,0,High-Value Loyalists
13317.0,21,13,4212.41,150,324.03153846153845,340,362,0,High-Value Loyalists
13319.0,1,34,11236.95,221,330.4985294117647,367,369,3,One-Time Seasonal
13320.0,70,2,679.4,37,339.7,44,114,4,At-Risk / Dormant
13324.0,64,8,3391.52,23,423.94,135,199,0,High-Value Loyalists
13326.0,68,1,281.76,13,281.76,0,68,4,At-Risk / Dormant
13327.0,1,14,6251.71,132,446.55071428571426,355,357,0,High-Value Loyalists
13329.0,2,7,4323.97,60,617.71,368,371,0,High-Value Loyalists
13330.0,91,3,1665.25,53,555.0833333333334,199,290,4,At-Risk / Dormant
13331.0,37,1,262.4,12,262.4,0,37,2,Price-Sensitive Regulars
13333.0,47,3,1015.74,54,338.58,247,294,4,At-Risk / Dormant
13334.0,172,2,2726.93,177,1363.465,116,288,4,At-Risk / Dormant
13337.0,182,1,1575.26,87,1575.26,0,182,4,At-Risk / Dormant
13338.0,177,3,1908.6,100,636.1999999999999,161,339,4,At-Risk / Dormant
13340.0,53,5,11364.08,77,2272.816,237,291,0,High-Value Loyalists
13346.0,98,6,299.4,4,49.9,133,232,1,Growth Potential
13357.0,130,4,3207.41,239,801.8525,132,263,0,High-Value Loyalists
13359.0,39,1,553.75,32,553.75,0,39,4,At-Risk / Dormant
13360.0,67,4,1503.65,57,375.9125,269,336,4,At-Risk / Dormant
13361.0,108,2,1450.5,29,725.25,145,253,4,At-Risk / Dormant
13362.0,14,3,2303.33,106,767.7766666666666,47,61,0,High-Value Loyalists
13363.0,45,1,731.36,42,731.36,0,45,4,At-Risk / Dormant
13367.0,67,1,460.20000000000005,19,460.20000000000005,0,67,4,At-Risk / Dormant
13368.0,50,2,448.1,21,224.05,8,59,2,Price-Sensitive Regulars
13369.0,1,1,258.28000000000003,13,258.28000000000003,0,1,2,Price-Sensitive Regulars
13370.0,7,1,754.87,39,754.87,0,7,2,Price-Sensitive Regulars
13371.0,141,2,2297.66,75,1148.83,127,268,4,At-Risk / Dormant
13373.0,51,3,4274.94,184,1424.9799999999998,317,369,0,High-Value Loyalists
13374.0,50,2,372.8,16,186.4,34,85,2,Price-Sensitive Regulars
13375.0,80,1,1013.58,34,1013.58,0,80,4,At-Risk / Dormant
13377.0,32,2,1452.88,70,726.44,249,281,4,At-Risk / Dormant
